PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,hERG_Prediction,hERG_Probability,Risk_Level
0,0,104177703,3,Specs,AG-389/13258004,"methyl 2-{[2,2,2-trifluoro-1-(propionylamino)-1-(trifluoromethyl)ethyl]amino}-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate
AG-389/13258004",AG-389/13258004,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-389/13258004,1046722  1,"1
3",104177703,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3370>,,,0,0.445,LOW
0,0,92092620,3,Specs,AP-263/43419112,"1-{[3-isopropyl-4-(pentyloxy)phenyl]sulfonyl}-1H-pyrazole
AP-263/43419112",AP-263/43419112,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43419112,16645193  1,"1
3",92092620,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A33E0>,,,1,0.70375,MEDIUM
0,0,92090533,5,Specs,AG-205/12010043,"6-amino-4-(4-methoxyphenyl)-3-methyl-2,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile
AG-205/12010043",AG-205/12010043,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/12010043,2865146  1,"1
3",92090533,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3450>,,,1,0.55,MEDIUM
0,0,85230398,3,Specs,AO-476/43417661,"5-{[(1H-benzimidazol-2-ylthio)acetyl]amino}-1-benzyl-1H-1,2,3-triazole-4-carboxamide
AO-476/43417661",AO-476/43417661,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-476/43417661,44216631  1,"1
3",85230398,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A34C0>,,,1,0.6,MEDIUM
0,0,49842845,4,Specs,AK-968/40733351,"N-(1,3-benzodioxol-5-yl)-5-[(2,5-dimethylphenoxy)methyl]-2-furamide
AK-968/40733351",AK-968/40733351,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/40733351,4198490  1,"1
3",49842845,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3530>,,,1,0.64,MEDIUM
0,0,49699593,4,Specs,AG-205/36697026,"ethyl 2-[({[(acetylamino)acetyl]oxy}acetyl)amino]-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylate
AG-205/36697026",AG-205/36697026,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/36697026,4365225  1,"1
3",49699593,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A35A0>,,,0,0.37,LOW
0,0,17486969,4,Specs,AN-604/15080003,"2-methyl-2,3-dihydro-1,4-phthalazinedione
AN-604/15080003",AN-604/15080003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-604/15080003,314939  1,"1
3",17486969,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3610>,,,1,0.595,MEDIUM
0,0,17150095,4,Specs,AQ-099/42182007,"6-methyl-1-(4-phenoxyphenyl)-2-thioxotetrahydro-4(1H)-pyrimidinone
AQ-099/42182007",AQ-099/42182007,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-099/42182007,4411847  1,"1
3",17150095,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A36F0>,,,1,0.725,MEDIUM
0,0,17141216,5,Specs,AP-060/15175005,"N'-[1-(4-hydroxy-6-methyl-2-oxo-2H-pyran-3-yl)ethylidene]nicotinohydrazide
AP-060/15175005",AP-060/15175005,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-060/15175005,135401395  1,"1
3",17141216,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3760>,,,0,0.495,LOW
0,0,17138738,4,Specs,AO-548/40327342,"N-(4-bromo-3-methylphenyl)-3,3-diphenylpropanamide
AO-548/40327342",AO-548/40327342,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-548/40327342,3374337  1,"1
3",17138738,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A37D0>,,,1,0.735,MEDIUM
0,0,17132652,7,Specs,AO-082/37347007,"N-benzyl-4,5-dihydro-3H-1-benzazepin-2-amine
AO-082/37347007",AO-082/37347007,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-082/37347007,135408358  1,"1
3",17132652,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A38B0>,,,1,0.77,MEDIUM
0,0,17131480,4,Specs,AO-081/41698995,"5-(2-fluorophenyl)-2,7-dimethyl-5,6-dihydropyrazolo[1,5-c]quinazoline
AO-081/41698995",AO-081/41698995,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-081/41698995,3158730  1,"1
3",17131480,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3990>,,,1,0.615,MEDIUM
0,0,17128704,8,Specs,AO-081/13877038,"2-{2-fluoro[(4-methylphenyl)sulfonyl]anilino}-N-(2-pyridinylmethyl)acetamide
AO-081/13877038",AO-081/13877038,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-081/13877038,1129544  1,"1
3",17128704,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3A00>,,,0,0.5,MEDIUM
0,0,17125678,4,Specs,AN-988/40889534,"N-(1,3-benzodioxol-5-yl)-2-{4-chloro[(4-methoxyphenyl)sulfonyl]anilino}acetamide
AN-988/40889534",AN-988/40889534,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-988/40889534,1003572  1,"1
3",17125678,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3A70>,,,1,0.605,MEDIUM
0,0,17123314,7,Specs,AN-919/40867288,"N-(2-fluorophenyl)-2-(phenanthro[9,10-e][1,2,4]triazin-3-ylsulfanyl)acetamide
AN-919/40867288",AN-919/40867288,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-919/40867288,6402388  1,"1
3",17123314,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3AE0>,,,1,0.525,MEDIUM
0,0,17122521,6,Specs,AN-919/15231154,"4-(1,3-benzodioxol-5-yl)-2-methyl-N-(6-methyl-2-pyridinyl)-5-oxo-1,4,5,6,7,8-hexahydro-3-quinolinecarboxamide
AN-919/15231154",AN-919/15231154,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-919/15231154,4161529  1,"1
3",17122521,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3B50>,,,1,0.645,MEDIUM
0,0,17115794,6,Specs,AN-652/42917798,"N-(5-chloro-2-hydroxyphenyl)benzenesulfonamide
AN-652/42917798",AN-652/42917798,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/42917798,837846  1,"1
3",17115794,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3BC0>,,,1,0.645,MEDIUM
0,0,17112257,8,Specs,AN-652/10427003,"N-(4-fluorophenyl)-2-methylpropanamide
AN-652/10427003",AN-652/10427003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/10427003,532134  1,"1
3",17112257,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3CA0>,,,0,0.483,LOW
0,0,17097716,4,Specs,AN-329/11560775,"4-(2-hydroxy-5-methylanilino)-4-oxobutanoic acid
AN-329/11560775",AN-329/11560775,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-329/11560775,777051  1,"1
3",17097716,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3D10>,,,0,0.37,LOW
0,0,17089900,8,Specs,AM-760/40890144,"1,3,3,5-tetramethyl-4,5-dihydro-3H-2-benzazepine 2-oxide
AM-760/40890144",AM-760/40890144,http://www.specs.net,http://www.specs.net/enter.php?specsid=AM-760/40890144,2921251  1,"1
3",17089900,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3DF0>,,,1,0.61,MEDIUM
0,0,17088909,4,Specs,AK-968/41927428,"N,N-dibenzyl-5-methyl-3-phenyl-4-isoxazolecarboxamide
AK-968/41927428",AK-968/41927428,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/41927428,1001750  1,"1
3",17088909,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3E60>,,,1,0.61,MEDIUM
0,0,17085995,10,Specs,AK-968/41922976,"4-(3-chlorophenyl)-5-{[5-methyl-3-(trifluoromethyl)-1H-pyrazol-1-yl]methyl}-4H-1,2,4-triazol-3-yl hydrosulfide
AK-968/41922976",AK-968/41922976,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/41922976,998481  1,"1
3",17085995,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1A3F40>,,,1,0.5716666666666667,MEDIUM
0,0,17083385,4,Specs,AK-968/41025059,"methyl 5-[4-(dimethylamino)phenyl]-2-[(1,5-dimethyl-1H-pyrazol-4-yl)methylene]-7-methyl-3-oxo-2,3-dihydro-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
AK-968/41025059",AK-968/41025059,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/41025059,6385767  1,"1
3",17083385,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC040>,,,1,0.52,MEDIUM
0,0,17078893,4,Specs,AK-968/40642522,"N'-{4-nitrobenzylidene}-5-({2-nitro-4-methylphenoxy}methyl)-2-furohydrazide
AK-968/40642522",AK-968/40642522,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/40642522,6022185  1,"1
3",17078893,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC0B0>,,,1,0.6,MEDIUM
0,0,17071689,4,Specs,AK-968/15361477,"N-acetyl-7-(diethylamino)-2-(1-naphthylimino)-2H-chromene-3-carboxamide
AK-968/15361477",AK-968/15361477,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/15361477,997798  1,"1
3",17071689,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC120>,,,1,0.695,MEDIUM
0,0,17069344,6,Specs,AK-968/14003236,"N~1~,N~1~,N~2~,N~2~-tetrapropylphthalamide
AK-968/14003236",AK-968/14003236,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/14003236,903854  1,"1
3",17069344,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC190>,,,1,0.7,MEDIUM
0,0,17067176,4,Specs,AK-968/12862092,"ethyl 4-(3-chloro-5-ethoxy-4-hydroxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate
AK-968/12862092",AK-968/12862092,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/12862092,4770476  1,"1
3",17067176,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC270>,,,1,0.55,MEDIUM
0,0,17064963,6,Specs,AK-968/12264006,"N-cycloheptyl-1,3-benzodioxole-5-carboxamide
AK-968/12264006",AK-968/12264006,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/12264006,703297  1,"1
3",17064963,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC2E0>,,,1,0.61,MEDIUM
0,0,17054001,4,Specs,AK-918/12156109,"2-(2,5-dimethylphenyl)-2-oxoethyl 2-(3,5-dioxo-4-azatricyclo[5.2.1.0~2,6~]dec-4-yl)propanoate
AK-918/12156109",AK-918/12156109,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-918/12156109,4161622  1,"1
3",17054001,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC3C0>,,,1,0.605,MEDIUM
0,0,17050886,4,Specs,AK-777/11500083,"ethyl 6-amino-5-cyano-1',3'-dihydro-5'-methyl-2'-oxo-2-propylspiro[4H-pyran-4,3'-(2'H)-indole]-3-carboxylate
AK-777/11500083",AK-777/11500083,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-777/11500083,646202  1,"1
3",17050886,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC430>,,,1,0.52375,MEDIUM
0,0,17050608,4,Specs,AK-454/40762554,"2-(ethylsulfanyl)-6-phenyl-3',4-bipyridine-3-carbonitrile
AK-454/40762554",AK-454/40762554,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-454/40762554,902279  1,"1
3",17050608,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC4A0>,,,1,0.76375,MEDIUM
0,0,17050124,6,Specs,AK-087/42718385,"1-[2,4-dihydroxy-5-(3-methyl-2-butenyl)phenyl]ethanone
AK-087/42718385",AK-087/42718385,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-087/42718385,902169  1,"1
3",17050124,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC510>,,,0,0.473,LOW
0,0,17046914,4,Specs,AJ-292/40675555,"6-amino-3-(2,4-dimethylphenyl)-4-(1-naphthyl)-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile
AJ-292/40675555",AJ-292/40675555,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-292/40675555,3461018  1,"1
3",17046914,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC5F0>,,,1,0.605,MEDIUM
0,0,17046797,12,Specs,AJ-292/40186906,"3-(3,4-dimethoxyphenyl)-1-propanamine
AJ-292/40186906",AJ-292/40186906,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-292/40186906,2281053  1,"1
3",17046797,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC660>,,,1,0.81,HIGH
0,0,17046080,4,Specs,AJ-292/14556053,"6-amino-4-(2,5-dimethoxyphenyl)-3-(3,4,5-trimethoxyphenyl)-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile
AJ-292/14556053",AJ-292/14556053,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-292/14556053,4654245  1,"1
3",17046080,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC6D0>,,,1,0.6,MEDIUM
0,0,17042266,4,Specs,AI-204/31688020,"3-nitro-2-[(1-methyl-1H-tetraazol-5-yl)sulfanyl]pyridine
AI-204/31688020",AI-204/31688020,http://www.specs.net,http://www.specs.net/enter.php?specsid=AI-204/31688020,8900523  1,"1
3",17042266,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC740>,,,1,0.51,MEDIUM
0,0,17035359,4,Specs,AH-487/15150284,"N-[2-(1-azepanyl)-2-oxoethyl]-N-(5-chloro-2-methoxyphenyl)-4-methylbenzenesulfonamide
AH-487/15150284",AH-487/15150284,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-487/15150284,1000528  1,"1
3",17035359,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC7B0>,,,1,0.625,MEDIUM
0,0,17032335,4,Specs,AH-034/08462027,"N-[4-(1-adamantyl)-1,3-thiazol-2-yl]-4-hydroxy-2-oxo-1,2-dihydro-3-quinolinecarboxamide
AH-034/08462027",AH-034/08462027,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-034/08462027,54680426  1,"1
3",17032335,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC820>,,,1,0.635,MEDIUM
0,0,17030358,6,Specs,AG-690/40751932,"2-{[5-(2-bromophenyl)-4-methyl-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-methoxyphenyl)acetamide
AG-690/40751932",AG-690/40751932,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40751932,1162807  1,"1
3",17030358,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC890>,,,1,0.605,MEDIUM
0,0,17028521,6,Specs,AG-690/40720817,"N-(sec-butyl)-2-{[(4-ethoxyphenyl)sulfonyl]-4-methylanilino}acetamide
AG-690/40720817",AG-690/40720817,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40720817,2890955  1,"1
3",17028521,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC900>,,,1,0.505,MEDIUM
0,0,17026783,4,Specs,AG-690/40696359,"3-nitro-N-{2-[(4-methylphenyl)amino]-2-oxoethyl}-N-phenylbenzamide
AG-690/40696359",AG-690/40696359,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40696359,1206457  1,"1
3",17026783,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC970>,,,1,0.61,MEDIUM
0,0,17026668,6,Specs,AG-690/40640045,"2-methoxyethyl 6-methyl-2-oxo-4-(2,4,5-trimethoxyphenyl)-1,2,3,4-tetrahydropyrimidine-5-carboxylate
AG-690/40640045",AG-690/40640045,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40640045,3131719  1,"1
3",17026668,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BC9E0>,,,1,0.68,MEDIUM
0,0,17026648,4,Specs,AG-690/40639861,"3-[2-(3,4-dimethoxyphenyl)ethyl]-N-methyl-4-oxo-2-{[3-(trifluoromethyl)phenyl]imino}-1,3-thiazinane-6-carboxamide
AG-690/40639861",AG-690/40639861,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40639861,3141814  1,"1
3",17026648,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCA50>,,,1,0.88,HIGH
0,0,17026462,4,Specs,AG-690/40638694,"N-(sec-butyl)-2-[2-ethoxy(methylsulfonyl)anilino]acetamide
AG-690/40638694",AG-690/40638694,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40638694,3139134  1,"1
3",17026462,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCAC0>,,,1,0.77,MEDIUM
0,0,17024543,4,Specs,AG-690/37029060,"11-anilino-7,8,9,10-tetrahydrobenzimidazo[1,2-b]isoquinoline-6-carbonitrile
AG-690/37029060",AG-690/37029060,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/37029060,701920  1,"1
3",17024543,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCB30>,,,1,0.67,MEDIUM
0,0,17019487,4,Specs,AG-690/33098042,"1-[2-(2H-1,2,3-benzotriazol-2-yl)-4-methylphenyl] 3-[3-(2H-1,2,3-benzotriazol-2-yl)-4-methylphenyl] isophthalate
AG-690/33098042",AG-690/33098042,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/33098042,1729317  1,"1
3",17019487,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCBA0>,,,1,0.565,MEDIUM
0,0,17018236,4,Specs,AG-690/15441742,"3-ethyl-2-[(3-fluorophenyl)imino]-N-(4-methoxyphenyl)-4-oxo-1,3-thiazinane-6-carboxamide
AG-690/15441742",AG-690/15441742,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/15441742,3140621  1,"1
3",17018236,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCC10>,,,1,0.7,MEDIUM
0,0,17017473,6,Specs,AG-690/15439472,"2-{[(4-ethoxyphenyl)sulfonyl]-4-methylanilino}-N-methylacetamide
AG-690/15439472",AG-690/15439472,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/15439472,1097955  1,"1
3",17017473,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCC80>,,,1,0.52,MEDIUM
0,0,17017009,6,Specs,AG-690/15437715,"2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)-N-(4-methylphenyl)-4-(methylsulfanyl)butanamide
AG-690/15437715",AG-690/15437715,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/15437715,3137677  1,"1
3",17017009,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCCF0>,,,1,0.675,MEDIUM
0,0,17016442,4,Specs,AG-690/15432925,"N-{5-nitro-2-methoxyphenyl}-2-phenyl-2-(phenylsulfanyl)acetamide
AG-690/15432925",AG-690/15432925,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/15432925,2886348  1,"1
3",17016442,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCD60>,,,1,0.615,MEDIUM
0,0,17014984,6,Specs,AG-690/13706785,"ethyl 6-methyl-4-(3-methylphenyl)-2-thioxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate
AG-690/13706785",AG-690/13706785,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/13706785,2987514  1,"1
3",17014984,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCDD0>,,,1,0.74,MEDIUM
0,0,17013088,4,Specs,AG-690/13114071,"N-benzyl-2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetamide
AG-690/13114071",AG-690/13114071,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/13114071,703310  1,"1
3",17013088,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCE40>,,,1,0.805,HIGH
0,0,17011220,4,Specs,AG-690/12868113,"5-(3-bromo-4-hydroxy-5-methoxyphenyl)-2,3,5,6-tetrahydrobenzo[a]phenanthridin-4(1H)-one
AG-690/12868113",AG-690/12868113,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/12868113,2849041  1,"1
3",17011220,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCEB0>,,,1,0.71,MEDIUM
0,0,17008624,10,Specs,AG-690/11972246,"6-(ethyloxy)-2-methyl-3-{[4-(methyloxy)phenyl]methyl}quinolin-4-yl hydrosulfide
AG-690/11972246",AG-690/11972246,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11972246,790297  1,"1
3",17008624,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCF20>,,,1,0.77,MEDIUM
0,0,17008099,4,Specs,AG-690/11822360,"N-(4-bromobenzyl)(4-methoxyphenyl)methanamine
AG-690/11822360",AG-690/11822360,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11822360,738583  1,"1
3",17008099,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BCF90>,,,1,0.79,MEDIUM
0,0,17007342,4,Specs,AG-690/11668175,"ethyl 7-methyl-2-(4-methylbenzylidene)-5-(4-methylphenyl)-3-oxo-2,3-dihydro-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
AG-690/11668175",AG-690/11668175,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11668175,5759120  1,"1
3",17007342,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD070>,,,0,0.46875,LOW
0,0,17006654,4,Specs,AG-690/11636097,"N,3-bis(2-chlorophenyl)-5-methyl-4-isoxazolecarboxamide
AG-690/11636097",AG-690/11636097,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11636097,700980  1,"1
3",17006654,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD0E0>,,,1,0.55,MEDIUM
0,0,17005929,5,Specs,AG-690/11572019,"8-(sec-butylsulfanyl)-7-(2-chlorobenzyl)-3-methyl-3,7-dihydro-1H-purine-2,6-dione
AG-690/11572019",AG-690/11572019,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11572019,3521786  1,"1
3",17005929,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD1C0>,,,1,0.6654166666666665,MEDIUM
0,0,17003944,6,Specs,AG-690/11190003,"2-(2-fluorophenyl)-3-(2-methoxyphenyl)-4(3H)-quinazolinone
AG-690/11190003",AG-690/11190003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11190003,749234  1,"1
3",17003944,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD230>,,,1,0.755,MEDIUM
0,0,17002244,6,Specs,AG-690/10383058,"cyclopentyl 2-methyl-5-oxo-4-[2-(propyloxy)phenyl]-1,4,5,6,7,8-hexahydroquinoline-3-carboxylate
AG-690/10383058",AG-690/10383058,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/10383058,3106007  1,"1
3",17002244,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD2A0>,,,1,0.645,MEDIUM
0,0,17000134,4,Specs,AG-690/09281024,"N-(3,3-dimethyl-3,4-dihydroisoquinolin-1-yl)alanine
AG-690/09281024",AG-690/09281024,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/09281024,135444058  1,"1
3",17000134,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD310>,,,1,0.595,MEDIUM
0,0,16996810,4,Specs,AG-670/15543015,"3-({5-chloro-2-nitroanilino}methyl)pyridine
AG-670/15543015",AG-670/15543015,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-670/15543015,2900579  1,"1
3",16996810,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD3F0>,,,1,0.6466666666666666,MEDIUM
0,0,16993880,4,Specs,AG-389/15452893,"methyl 3,3,3-trifluoro-2-[(phenoxyacetyl)amino]-2-(2-phenylhydrazino)propanoate
AG-389/15452893",AG-389/15452893,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-389/15452893,3369495  1,"1
3",16993880,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD4D0>,,,1,0.732,MEDIUM
0,0,16993829,8,Specs,AG-389/15452295,"methyl 3,3,3-trifluoro-2-[(5-methyl-1,3-thiazol-2-yl)amino]-2-[(phenylacetyl)amino]propanoate
AG-389/15452295",AG-389/15452295,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-389/15452295,3684569  1,"1
3",16993829,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD540>,,,1,0.665,MEDIUM
0,0,16993808,6,Specs,AG-389/15452205,"7-chloro-4-(4-methylphenyl)-2,2-bis(trifluoromethyl)-2H-pyrido[1,2-a][1,3,5]triazine
AG-389/15452205",AG-389/15452205,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-389/15452205,574594  1,"1
3",16993808,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD5B0>,,,1,0.5366666666666666,MEDIUM
0,0,16988951,6,Specs,AG-205/36626046,"3-{[2-(3-bromo-4-methoxyphenyl)-1,3-thiazolidin-3-yl]carbonyl}-2H-chromen-2-one
AG-205/36626046",AG-205/36626046,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/36626046,4589668  1,"1
3",16988951,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD620>,,,1,0.78,MEDIUM
0,0,16987702,10,Specs,AG-205/33670005,"7-methyl-5,10-dihydro[1,2,5]oxadiazolo[3',4':5,6]pyrazino[2,3-b]quinoxaline
AG-205/33670005",AG-205/33670005,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/33670005,611007  1,"1
3",16987702,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD690>,,,1,0.5483333333333333,MEDIUM
0,0,16984433,4,Specs,AG-205/14347014,"2-amino-3-cyano-2',5-dioxo-1',3',5,6,7,8-hexahydro-5'-nitro-7-phenylspiro[4H-chromene-4,3'-(2'H)-indole]
AG-205/14347014",AG-205/14347014,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/14347014,2910589  1,"1
3",16984433,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1BD700>,,,1,0.59,MEDIUM
